황가네꼼장어닭발숯불구이,37425553,사장님 친절하시구 음식도 맛있어용또 갈게용용,23.6.29.목
황가네꼼장어닭발숯불구이,37425553,맛있어요,24.5.22.수
맛고을,1171614115,"사장님 엄청 호탕하시고, 친절하세요. 묵은지고등어찌개, 돼지불고기찌개 두가지 먹었는데 맛있어용ㅎㅎ묵은지고등어찌개는 밥도둑!!! 돼지불고기찌개는 물갈비 맛이에요.",5.29.목
맛고을,1171614115,처음 방문해 보는 곳이었는데음식도 맛있고 사장님도 친절하셔서 좋았어요 ㅎ원래 음식을 삼삼하게 하신다는데저희 입맛에는 괜찮았어요,24.2.12.월
맛고을,1171614115,"사장님 너무 친절하시고, 반찬도 전골도 맛있었어요",24.2.23.금
맛고을,1171614115,좋아요,24.1.16.화
맛고을,1171614115,반찬이 하나하나 다 맛있고 특히 김치랑 생채가 정말 맛있었어요! 시금치나물무침도 맛있구김치부침개도 맛나요버섯전골 2인 시켰는데 전골양이 많았어요!맛도 맵지 않구 맛있었네요 잘먹었어요!,23.2.15.수
맛고을,1171614115,근처라 자주가요 고등어가 아주 통통하니 맛나요 묵은지도 보돌보돌 좋아요 ^^,23.4.21.금
맛고을,1171614115,묵은지고등어 찌개 짱 맛있음,23.5.23.화
맛고을,1171614115,직장인들 점심메뉴로 딱 이에요,23.5.17.수
맛고을,1171614115,언제나 항상 맛있는 안질리는 집,23.5.18.목
맛고을,1171614115,묵은지고등어찌개 짱짱 맛나요 가격도 저렴하고 점심시간 마다 올거같아요,23.3.29.수
이모포차,1047562866,조아요,23.1.12.목
전주농부가,17070964,택시 기사님 추천으로 방문한 곳인데 매장도 넓고 친절하시고반찬도 다양한데 다 맛있어요,10.26.일
전주농부가,17070964,전주놀러왔다가 우연히 들렀는데 직원분들 너무 친절하셔서 리뷰남겨요!🫶음식맛도 좋고 가성비도 좋아요 추천해요 👍👍,10.8.수
전주농부가,17070964,전주여행갔다가 들른집. 대박인 집입니다 김치찌개 맛있고 고등어찜도 나오고 반찬 많고 사장님 친절하세요,7.31.목
전주농부가,17070964,메뉴좀 변경해주세요.,9.20.토
전주농부가,17070964,굿,11.9.일
전주농부가,17070964,식사비용 부담없이 먹을수 있는 백반집입니다.계란찜 기본으로 나옵니다.,4.27.일
전주농부가,17070964,맛있게 잘먹었습니다 ^^,8.16.토
전주농부가,17070964,맛집입니다.,11.2.일
전주농부가,17070964,"여행객이라고 여행 잘 하라는 인사 한마디가 너무 감사했습니다. 인천에서 온 여행객, 식사 잘 하고 갑니다.",7.14.월
전주농부가,17070964,"김치찌게 맛있어요김치가 중국산이 아닌국내산김치로 끓인거같아요계란찜,수육도 맛있어요",4.5.토
화니푸드,1228437421,"분식집 중에 제일 맛있게 먹었어요 ,, 진짜 옛날 떡볶이맛인데 밸런스가 좋았어요 체인점이랑은 확실히 달라요 집이랑 많이 멀지만 또 먹으러 오고싶네요 순대내장도 냄새안나고 고소하게 맛나구요 떡볶이는 말해뭐해 .. 튀김도 바삭하고 맛있고 김밥도 별거 안들어갔지만 은근 손이가서 맛있었구요 오랜만에 입맛에 맞는 떡볶이 찾은거같아 행복했어요 ㅠ 지금도 또 먹고싶네용ㅋㅋㅋ쿠ㅜㅜㅜㅜ",11.15.토
화니푸드,1228437421,맛있게 먹었어요,11.4.화
화니푸드,1228437421,떡 튀 순 어를 한번에 분삭 코스로 먹을 수 있어요 ~ 김밥 도 있어서 간단한 한끼 간식으로 충분하네요,7.29.화
화니푸드,1228437421,떡볶이 튀김 맛있어요 순대는 내장에서 냄새가 좀 나요ㅠ 맛있게 잘먹었어요!!,8.15.금
화니푸드,1228437421,튀김이랑 순대 종종 사러가요. 정겨운 분식집,7.28.월
화니푸드,1228437421,이런 떡볶이 좋아하시는 분… ?!화니푸드가 근본..😋❤️,6.17.화
화니푸드,1228437421,한결 같이 맛있는 튀김!여전히 개당 700원이라는 저렴한 가격릏 유지해주셔서 감사할 따름입니다!밤 10시까지는 보통 영업하시는 것 같아요ㅡ 9시57분에 방문했는데도 친절히 튀김 포장해주셨어요!!!이사해서 자주는 못가겠지만 혁신 갈 때마다 들르겠습니다.,3.1.토
화니푸드,1228437421,가성비좋아요,9.11.목
덕미네숯불구이,1844111357,모임하는날.. 만장 일치로 덕미네집으로~ 고기가 맛있어요~ 가격도 짱이예요~,6.5.목
덕미네숯불구이,1844111357,음식이 맛이 있고 사장님이 친절해요,4.15.화
덕미네숯불구이,1844111357,고기가 맛있어요,3.25.화
덕미네숯불구이,1844111357,맛있어요,3.14.금
덕미네숯불구이,1844111357,뒷고기는 크.... 역시 꿀맛,24.11.30.토
덕미네숯불구이,1844111357,고기가 항상신선해요 맛있어요,24.7.31.수
덕미네숯불구이,1844111357,뒷고기 맛있어요~,24.12.28.토
덕미네숯불구이,1844111357,좋아요,24.10.12.토
덕미네숯불구이,1844111357,뒷고기 맛있어요 오랜단골이에요 고기굳굳,24.5.31.금
덕미네숯불구이,1844111357,고기도 좋고 양도 많고 기본으로 찌개와 계란찜 줘서 좋았어요. 화장실은 공용이지만음식이 맛있어서 자주 방문합니다.,24.3.12.화
돌마루,13081095,인원수만 묻고 백반 알아서 갖다 주시는데 오늘은 닭개장 나오는 날이네요. 매일매일 국이 바뀔듯~ 맛은 시골 집밥 같아요~ ㅎㅎ,23.8.9.수
돌마루,13081095,굿,23.7.27.목
돌마루,13081095,굿,23.7.27.목
돌마루,13081095,그냥그냥,23.9.23.토
돌마루,13081095,굿,23.3.13.월
돌마루,13081095,맛굿,22.8.31.수
돌마루,13081095,굿,22.10.26.수
돌마루,13081095,제육볶음이 너무맛있어욥!!!,22.2.26.토
돌마루,13081095,완전 집밥~ 맛있어요,21.1.22.금
미스터리초밥집,1748140736,매장이 청결하고 조용하고 초밥종류도 다양해서 여자친구와 즐겁게 식사하고 왔습니다 직원분들도 너무 친절하시구 자주 오고 싶어요~,9.23.화
미스터리초밥집,1748140736,귯,10.25.토
미스터리초밥집,1748140736,온가족이 Mr.리 초밥집 좋아합니다재료도 싱싱 하구 맛있습니다사진 남길께요,9.13.토
미스터리초밥집,1748140736,초밥집 이름답게 초밥이 맛있습니다. 사시미도 물론 맛있지만 사시미 회랑 초밥 회랑 크기가 똑같더라구요. 사시미보다는 초밥에 한잔 하는게 더 좋을 것 같아요.,24.11.5.화
미스터리초밥집,1748140736,동네 초밥 맛집이네요. 사장님 번창하세요^^,1.16.목
미스터리초밥집,1748140736,마싯어요,24.10.30.수
미스터리초밥집,1748140736,사장님 정말 친절하시네요~♡두툼한초밥위에 생선들 싱싱하고 식감이 너무 좋아요.김치우동과 같이 먹으니 더더더 맛있구요~!!!호성동에 이런곳이 있다니 너무 좋네요.배달의민족 배달도 되니 귀찮을땐 배달로도 먹어봐야겠어요.식사중에 라이더분께서 배달가셨는데 도착알림이 바로 오더라구요.배달도 빠른것 같아요~ㅋㅋㅋ.멀리서 주문하면 시간이 있으니 늦을수도 있겠지만.,24.3.2.토
미스터리초밥집,1748140736,초밥맛있게 잘먹었어요사장님 두분다친절하시고 포장해와서맛있게잘먹었어요,24.10.14.월
미스터리초밥집,1748140736,써비스로 주신 저 게살튀김?맛있게 잘 먹었어요~^^,24.5.17.금
임금님잔치국수,32667470,보리밥과 국수 양도 많고 친절하십니다,4.26.토
임금님잔치국수,32667470,잘먹고갑니다^^,6.19.목
임금님잔치국수,32667470,보리밥이랑 국수 맛있어요. 사장님도 친절하세요!,1.30.목
임금님잔치국수,32667470,족발을 맛있게 먹었네요,24.11.21.목
임금님잔치국수,32667470,감사합니다,2.13.목
임금님잔치국수,32667470,열무국수 맛있어요,24.5.31.금
임금님잔치국수,32667470,굽굿,2.26.수
임금님잔치국수,32667470,국수 맛있어요,24.4.22.월
임금님잔치국수,32667470,좋아요,24.10.4.금
임금님잔치국수,32667470,보리밥도 맛있고 국수도 맛있어요. 얼큰해물국수 좋아해요,24.4.16.화
콩나루콩나물국밥,32233028,맛있어 요,11.15.토
콩나루콩나물국밥,32233028,매주 일요일 점심마다 가는 밥집. 가성비도 좋다. 처음에는 국밥집이라서 국밥을 먹었는데 먹을 수록 비빔밥이 더 괜찮다는 생각에 요새는 비빔밥 위주로 먹고 있다. 나물도 풍성하게 잘주시고 간도 짜지 않아서 만족.,24.10.6.일
콩나루콩나물국밥,32233028,좋아요,24.4.28.일
콩나루콩나물국밥,32233028,포장해서 집에서 먹는데양이 많아서며칠을 먹어요,23.9.15.금
콩나루콩나물국밥,32233028,오랜만에 찾아간 그곳여던히 맛있어요,23.8.27.일
콩나루콩나물국밥,32233028,반찬도 맛있고 오징어추가 안해도 국밥에 오징어가 좀 들어있어서 좋았어요!맛있게 잘 먹었습니다^~^!!,23.6.24.토
콩나루콩나물국밥,32233028,혼자 하셔서 그런지 분위기가 좀 그러네요.,23.8.8.화
콩나루콩나물국밥,32233028,콩나물국밥 맛있어요.김치도 맛있어요,23.6.27.화
콩나루콩나물국밥,32233028,친절하고 맛있어요,23.6.22.목
콩나루콩나물국밥,32233028,맛있어요 ㅋㅋㅋㅋㅋ,23.8.13.일
한솥도시락,50480809,6700원짜리 김피탕이 감튀 12조각 내외 탕수육 반토막 8개내외 김치 몇조각 이게 맞나요?원래 이게 맞으면 리뷰 수정 또는 삭제하겠습니다.,11.20.목
한솥도시락,50480809,"❤️ 제육야채 감초고추장 비빔밥 3,800 이 가격에 이 구성은 가성비 최고에요ㅎㅎ 볶음고추장이라 살짝 쌈장비빔밥 맛이 나는데 구수하고 맛있어용🖤 구성에 조미김이 있는 것 같은데 깜빡하셨나봐요ㅜ 밥에 김이 있긴했지만 너무 소량이라 아쉬웠습니다ㅎㅎ",6.17.화
한솥도시락,50480809,항상 든든함,6.28.토
한솥도시락,50480809,입맛까다로운 아들이 이건 또 잘먹어요,1.11.토
한솥도시락,50480809,양 많고 맛있어요.,24.11.25.월
한솥도시락,50480809,대량구입,1.13.월
한솥도시락,50480809,가격도 부담없고 맛있어서 시켜요~~,24.11.8.금
한솥도시락,50480809,매우 맛있어요,24.8.3.토
한솥도시락,50480809,친절하세요,24.7.25.목
한솥도시락,50480809,좋아요,24.7.2.화
즐겨찾기,1517865036,"튀김,떡볶이 너무 맛있어요.양도 푸짐해요",23.12.29.금
즐겨찾기,1517865036,사장님이 청결하셔서 음식도 청결하고 가격도 착해요 🙂,23.7.3.월
평화동뒷고기,1450076160,언제나 기분좋게 식사할수있는 곳이예요고기질이 좋고 맛있어요단골인데 리뷰는 처음 써요원래 전 밥은 안먹는데 밥도 찰지고 너무맛있어서 밥도 먹게되더라고요사장님 사모님 건강하게 오래오래 하세요,10.21.화
평화동뒷고기,1450076160,부모님이 가끔 가는곳인데 항상 사람 많아요,5.8.목
평화동뒷고기,1450076160,고기가 신선하고 반찬이 너무 맛있어요!특히 뽈살은 소고기같다고 아이들이 좋아하네요,24.6.6.목
평화동뒷고기,1450076160,"지인의 추천으로 세번째방문이네요!6명 예약해서 도착했더니 8시반 예약이있는곳에 앉아서 8시까지 자리를 비워달라는 말씀에 싫다고 다른곳으로 자리를잡았어요! 사실 먹다보면 고기도 더 먹을수 있고 술도 많이 먹을수 있어서! 그때부터입니다! 사모님이라는분이 서빙하면서 그릇을 거의 던지듯이 놓고, 인상은 무서워서 쳐다보지도 못하게 짓고있고,상추를 가지러 갔더니 접시에 상추가 있는데 뭘 더 가져가냐고 못가져가게하고...참나!어디 고기맛,술맛이 나겠냐고요! 그랬더니 마지막으로 남자사장님이 하는말 ""앞으로 술 1병먹는사람은 예약 안해준다고"" 헐... 전주시내에, 평화동에 고기집에 이집 하나만 있는줄아는건지! 안가면 그만이지만 다른분들참고하시라고 올립니다! 참 고기도 약간 잡나가 납니다!완전 불친절 끝",24.4.23.화
평화동뒷고기,1450076160,A세트를 먹었어욤^^고기도 맛있는데 밑반찬들이 너무 맛있어요~~장맛이 좋은건지 사장님 인심도 후하시고 오랜만에 집밥먹는 느낌!!!!!맛있어요~~,23.12.21.목
평화동뒷고기,1450076160,ㅇ,24.3.9.토
평화동뒷고기,1450076160,ㅇ,24.1.17.수
평화동뒷고기,1450076160,"정말 최악임. 장소를 제가 예약하고 간곳인데 남자 사장님 테이블마다 돌아다니며 소주 얻어 마시고 취해서... 여자사장님도 반찬 리필해먹는다며 눈치주더니 나중에는 본인도 맥주한잔달라며 옴... 지인들한테 미안하고... 다신 가고싶지 않음. 계산하면서 불편한점 말했더니 남자 사장님 의자 집어던지려고하면서 그럼 오지말라고 함. 두시간 조금 넘는시간 있으면서 A,B코스하나씩 소주 6병 맥주 10병 후식까지 156000원 나왔는데 고기 안시키고 반찬 가져다 먹는다고 눈치 받기는 처음임.",23.7.13.목
평화동뒷고기,1450076160,깔끔하고 맛있어요,23.8.7.월
평화동뒷고기,1450076160,좋아요,23.8.13.일
낙지마당아중점,36123698,해물찜에 양념이 매콤하면 더 좋았을거 같아요,6.19.목
낙지마당아중점,36123698,전이 먹고싶어서~,6.2.월
낙지마당아중점,36123698,낙지양도 많고 맛있어요친절해요,7.25.금
낙지마당아중점,36123698,감사합니다.,9.12.금
낙지마당아중점,36123698,낙지볶음 순한맛인데도 밍밍하지 않고 맛나요기본반찬두 맛있고요 강추합니다!,24.11.22.금
낙지마당아중점,36123698,왕갈비탕에 전복도 들어있네요맛있어요왕갈비낙지탕도 맛나요,24.11.19.화
낙지마당아중점,36123698,맛있게 한끼식사 했습니다.,24.10.20.일
낙지마당아중점,36123698,맛있어요.,2.17.월
낙지마당아중점,36123698,맛있게 잘 먹었습니다~~~,24.9.29.일
용우동전주,1595634533,맛있어요,22.12.12.월
용우동전주,1595634533,좋아요,22.12.7.수
용우동전주,1595634533,굿,22.11.28.월
용우동전주,1595634533,조아요ㅡㅡㅡㅡㅡㅡㅡㅡ,21.2.16.화
용우동전주,1595634533,감사합니다~~~~~♡,20.10.21.수
용우동전주,1595634533,배달료가 아까워서 직접 가서 먹는 곳,20.7.10.금
용우동전주,1595634533,치즈돈까스랑 매운해물짬뽕우동 정말 맛있어요 매운거 땡길때 짬뽕먹으러 갑니당,20.6.2.화
마루,1531435779,굿,9.26.금
마루,1531435779,좋아요,9.18.목
